timestamp,blockReward
1686671303,0.04371860191
1686665231,0.1849404038
1686657419,0.03442640124
1686641099,0.02007280501
1686662339,0.03464551771
1686657983,0.03540970847
1686653843,0.01693692232
1686677327,0.06547918752
1686658655,0.03754903611
1686648095,0.008815859624
1686643943,0.01376250206
1686640799,0.02940503751
1686676679,0.1190479963
1686669899,0.08250820681
1686658967,0.03388171082
1686680171,0.06634855439
1686670451,0.02266406941
1686655991,0.02750158092
1686666839,0.0169271608
1686667727,0.03011679682
1686661919,0.04508926649
1686642035,0.02646356012
1686660479,0.4468177253
1686663971,0.03152321996
1686665075,0.01086689737
1686663131,0.06073402232
1686675863,0.01197187389
1686671219,0.0250744715
1686655907,0.0130522234
1686666035,0.03076365571
1686650507,0.01919304026
1686667559,0.02932296327
1686642707,0.006558556405
1686668387,0.01764942027
1686673103,0.08382522399
1686643283,0.01798969794
1686659051,0.02251926872
1686670295,0.06067560863
1686644315,0.03881395164
1686652175,0.03257087969
1686667319,0.03122230184
1686666107,0.1175949691
1686677639,0.1419937304
1686670511,0.2185987964
1686654671,0.01634367207
1686657251,0.04367802178
1686662675,0.02997676891
1686642959,0.02073723781
1686649931,0.0131656289
1686672191,0.2048075612
1686668795,0.05998638685
1686658067,0.01656637069
1686665159,0.0204790504
1686651023,0.1023669331
1686671903,0.03568460487
1686671831,0.1095746087
1686644879,0.008627491234
1686665711,0.04120924765
1686643451,0.02719954083
1686649439,0.01682729577
1686648695,0.02412862317
1686645359,0.02259287981
1686677795,0.04977681778
1686666527,0.04394451287
1686645191,0.02803676701
1686645275,0.05488350285
1686674039,0.0676668305
1686643787,0.008090137963
1686664487,0.06001122585
1686662087,0.06472390197
1686642203,0.1014926059
1686663563,0.02311759993
1686651179,0.04150877568
1686671963,0.6727340308
1686678503,0.0103504146
1686654023,0.02636305615
1686665531,0.04738515804
1686654107,0.03331140864
1686664571,0.04157119505
1686667475,0.0223538316
1686649607,0.01024265388
1686641783,0.01562932023
1686653291,0.5711000318
1686648851,0.01964950544
1686643619,0.01706281709
1686642875,0.01265984121
1686646607,0.0425321816
1686671387,0.110706001
1686655823,0.02067763961
1686644219,0.01265239275
1686651095,0.03654806817
1686658487,0.03006067976
1686676847,0.02229108611
1686647627,0.01428633346
1686676427,0.0777122651
1686673967,0.05626152924
1686679007,0.01498220442
1686670835,0.0902143566
1686652763,0.0378352647
1686659819,0.03115943931
1686671687,0.03536701763
1686676031,0.02807091937
1686649847,0.0685350687
1686676511,0.01977728115
1686650423,0.05607889914
1686678407,0.04418853528
1686652859,0.01431732532
1686675599,0.07349133711
1686679271,0.04439866908
1686666923,0.02300735366
1686653123,0.03858035991
1686669431,0.09901334788
1686672791,0.0351667897
1686673403,0.08117785931
1686666275,0.1469744691
1686663827,0.02655656885
